tech,region,step,hour,value
Solar_utility,TX,1,1,0.0
Solar_utility,TX,1,10,0.360421
Solar_utility,TX,1,100,0.0
Solar_utility,TX,1,1000,0.43897
Solar_utility,TX,1,1001,0.296325
Solar_utility,TX,1,1002,0.053926
Solar_utility,TX,1,1003,0.0
Solar_utility,TX,1,1004,0.0
Solar_utility,TX,1,1005,0.0
Solar_utility,TX,1,1006,0.0
Solar_utility,TX,1,1007,0.0
Solar_utility,TX,1,1008,0.0
Solar_utility,TX,1,1009,0.0
Solar_utility,TX,1,101,0.0
Solar_utility,TX,1,1010,0.0
Solar_utility,TX,1,1011,0.0
Solar_utility,TX,1,1012,0.0
Solar_utility,TX,1,1013,0.0
Solar_utility,TX,1,1014,0.0
Solar_utility,TX,1,1015,2.1e-05
Solar_utility,TX,1,1016,0.068956
Solar_utility,TX,1,1017,0.443189
Solar_utility,TX,1,1018,0.675395
Solar_utility,TX,1,1019,0.61679
Solar_utility,TX,1,102,0.0
Solar_utility,TX,1,1020,0.698266
Solar_utility,TX,1,1021,0.723539
Solar_utility,TX,1,1022,0.711681
Solar_utility,TX,1,1023,0.698202
Solar_utility,TX,1,1024,0.614614
Solar_utility,TX,1,1025,0.486865
Solar_utility,TX,1,1026,0.087234
Solar_utility,TX,1,1027,0.0
Solar_utility,TX,1,1028,0.0
Solar_utility,TX,1,1029,0.0
Solar_utility,TX,1,103,0.0
Solar_utility,TX,1,1030,0.0
Solar_utility,TX,1,1031,0.0
Solar_utility,TX,1,1032,0.0
Solar_utility,TX,1,1033,0.0
Solar_utility,TX,1,1034,0.0
Solar_utility,TX,1,1035,0.0
Solar_utility,TX,1,1036,0.0
Solar_utility,TX,1,1037,0.0
Solar_utility,TX,1,1038,0.0
Solar_utility,TX,1,1039,0.0
Solar_utility,TX,1,104,0.006692
Solar_utility,TX,1,1040,0.041526
Solar_utility,TX,1,1041,0.371928
Solar_utility,TX,1,1042,0.487773
Solar_utility,TX,1,1043,0.558872
Solar_utility,TX,1,1044,0.570425
Solar_utility,TX,1,1045,0.646121
Solar_utility,TX,1,1046,0.648538
Solar_utility,TX,1,1047,0.601437
Solar_utility,TX,1,1048,0.584752
Solar_utility,TX,1,1049,0.424814
Solar_utility,TX,1,105,0.089999
Solar_utility,TX,1,1050,0.081948
Solar_utility,TX,1,1051,0.0
Solar_utility,TX,1,1052,0.0
Solar_utility,TX,1,1053,0.0
Solar_utility,TX,1,1054,0.0
Solar_utility,TX,1,1055,0.0
Solar_utility,TX,1,1056,0.0
Solar_utility,TX,1,1057,0.0
Solar_utility,TX,1,1058,0.0
Solar_utility,TX,1,1059,0.0
Solar_utility,TX,1,106,0.310484
Solar_utility,TX,1,1060,0.0
Solar_utility,TX,1,1061,0.0
Solar_utility,TX,1,1062,0.0
Solar_utility,TX,1,1063,7e-06
Solar_utility,TX,1,1064,0.038982
Solar_utility,TX,1,1065,0.265957
Solar_utility,TX,1,1066,0.354802
Solar_utility,TX,1,1067,0.417351
Solar_utility,TX,1,1068,0.396257
Solar_utility,TX,1,1069,0.368719
Solar_utility,TX,1,107,0.326153
Solar_utility,TX,1,1070,0.399724
Solar_utility,TX,1,1071,0.429417
Solar_utility,TX,1,1072,0.319861
Solar_utility,TX,1,1073,0.211177
Solar_utility,TX,1,1074,0.057713
Solar_utility,TX,1,1075,0.0
Solar_utility,TX,1,1076,0.0
Solar_utility,TX,1,1077,0.0
Solar_utility,TX,1,1078,0.0
Solar_utility,TX,1,1079,0.0
Solar_utility,TX,1,108,0.382354
Solar_utility,TX,1,1080,0.0
Solar_utility,TX,1,1081,0.0
Solar_utility,TX,1,1082,0.0
Solar_utility,TX,1,1083,0.0
Solar_utility,TX,1,1084,0.0
Solar_utility,TX,1,1085,0.0
Solar_utility,TX,1,1086,0.0
Solar_utility,TX,1,1087,0.000124
Solar_utility,TX,1,1088,0.076527
Solar_utility,TX,1,1089,0.379977
Solar_utility,TX,1,109,0.357377
Solar_utility,TX,1,1090,0.566966
Solar_utility,TX,1,1091,0.582308
Solar_utility,TX,1,1092,0.718812
Solar_utility,TX,1,1093,0.708391
Solar_utility,TX,1,1094,0.559679
Solar_utility,TX,1,1095,0.547957
Solar_utility,TX,1,1096,0.531638
Solar_utility,TX,1,1097,0.369765
Solar_utility,TX,1,1098,0.093568
Solar_utility,TX,1,1099,0.0
Solar_utility,TX,1,11,0.448751
Solar_utility,TX,1,110,0.333359
Solar_utility,TX,1,1100,0.0
Solar_utility,TX,1,1101,0.0
Solar_utility,TX,1,1102,0.0
Solar_utility,TX,1,1103,0.0
Solar_utility,TX,1,1104,0.0
Solar_utility,TX,1,1105,0.0
Solar_utility,TX,1,1106,0.0
Solar_utility,TX,1,1107,0.0
Solar_utility,TX,1,1108,0.0
Solar_utility,TX,1,1109,0.0
Solar_utility,TX,1,111,0.298388
Solar_utility,TX,1,1110,0.0
Solar_utility,TX,1,1111,0.000163
Solar_utility,TX,1,1112,0.120275
Solar_utility,TX,1,1113,0.591282
Solar_utility,TX,1,1114,0.750064
Solar_utility,TX,1,1115,0.775906
Solar_utility,TX,1,1116,0.784991
Solar_utility,TX,1,1117,0.766803
Solar_utility,TX,1,1118,0.68112
Solar_utility,TX,1,1119,0.569333
Solar_utility,TX,1,112,0.2367
Solar_utility,TX,1,1120,0.668437
Solar_utility,TX,1,1121,0.458396
Solar_utility,TX,1,1122,0.106308
Solar_utility,TX,1,1123,0.0
Solar_utility,TX,1,1124,0.0
Solar_utility,TX,1,1125,0.0
Solar_utility,TX,1,1126,0.0
Solar_utility,TX,1,1127,0.0
Solar_utility,TX,1,1128,0.0
Solar_utility,TX,1,1129,0.0
Solar_utility,TX,1,113,0.107343
Solar_utility,TX,1,1130,0.0
Solar_utility,TX,1,1131,0.0
Solar_utility,TX,1,1132,0.0
Solar_utility,TX,1,1133,0.0
Solar_utility,TX,1,1134,0.0
Solar_utility,TX,1,1135,6.2e-05
Solar_utility,TX,1,1136,0.072265
Solar_utility,TX,1,1137,0.366613
Solar_utility,TX,1,1138,0.566123
Solar_utility,TX,1,1139,0.536678
Solar_utility,TX,1,114,0.000138
Solar_utility,TX,1,1140,0.593283
Solar_utility,TX,1,1141,0.592116
Solar_utility,TX,1,1142,0.538284
Solar_utility,TX,1,1143,0.469331
Solar_utility,TX,1,1144,0.421896
Solar_utility,TX,1,1145,0.34257
Solar_utility,TX,1,1146,0.069455
Solar_utility,TX,1,1147,0.0
Solar_utility,TX,1,1148,0.0
Solar_utility,TX,1,1149,0.0
Solar_utility,TX,1,115,0.0
Solar_utility,TX,1,1150,0.0
Solar_utility,TX,1,1151,0.0
Solar_utility,TX,1,1152,0.0
Solar_utility,TX,1,1153,0.0
Solar_utility,TX,1,1154,0.0
Solar_utility,TX,1,1155,0.0
Solar_utility,TX,1,1156,0.0
Solar_utility,TX,1,1157,0.0
Solar_utility,TX,1,1158,0.0
Solar_utility,TX,1,1159,0.000123
Solar_utility,TX,1,116,0.0
Solar_utility,TX,1,1160,0.044471
Solar_utility,TX,1,1161,0.381645
Solar_utility,TX,1,1162,0.504317
Solar_utility,TX,1,1163,0.501492
Solar_utility,TX,1,1164,0.422093
Solar_utility,TX,1,1165,0.586178
Solar_utility,TX,1,1166,0.504636
Solar_utility,TX,1,1167,0.491191
Solar_utility,TX,1,1168,0.436744
Solar_utility,TX,1,1169,0.392177
Solar_utility,TX,1,117,0.0
Solar_utility,TX,1,1170,0.120533
Solar_utility,TX,1,1171,2e-06
Solar_utility,TX,1,1172,0.0
Solar_utility,TX,1,1173,0.0
Solar_utility,TX,1,1174,0.0
Solar_utility,TX,1,1175,0.0
Solar_utility,TX,1,1176,0.0
Solar_utility,TX,1,1177,0.0
Solar_utility,TX,1,1178,0.0
Solar_utility,TX,1,1179,0.0
Solar_utility,TX,1,118,0.0
Solar_utility,TX,1,1180,0.0
Solar_utility,TX,1,1181,0.0
Solar_utility,TX,1,1182,0.0
Solar_utility,TX,1,1183,0.000553
Solar_utility,TX,1,1184,0.062656
Solar_utility,TX,1,1185,0.242172
Solar_utility,TX,1,1186,0.352984
Solar_utility,TX,1,1187,0.464703
Solar_utility,TX,1,1188,0.492796
Solar_utility,TX,1,1189,0.534252
Solar_utility,TX,1,119,0.0
Solar_utility,TX,1,1190,0.442542
Solar_utility,TX,1,1191,0.412509
Solar_utility,TX,1,1192,0.397885
Solar_utility,TX,1,1193,0.330083
Solar_utility,TX,1,1194,0.055409
Solar_utility,TX,1,1195,3.4e-05
Solar_utility,TX,1,1196,0.0
Solar_utility,TX,1,1197,0.0
Solar_utility,TX,1,1198,0.0
Solar_utility,TX,1,1199,0.0
Solar_utility,TX,1,12,0.437743
Solar_utility,TX,1,120,0.0
Solar_utility,TX,1,1200,0.0
Solar_utility,TX,1,1201,0.0
Solar_utility,TX,1,1202,0.0
Solar_utility,TX,1,1203,0.0
Solar_utility,TX,1,1204,0.0
Solar_utility,TX,1,1205,0.0
Solar_utility,TX,1,1206,0.0
Solar_utility,TX,1,1207,0.000335
Solar_utility,TX,1,1208,0.040872
Solar_utility,TX,1,1209,0.421224
Solar_utility,TX,1,121,0.0
Solar_utility,TX,1,1210,0.423181
Solar_utility,TX,1,1211,0.482902
Solar_utility,TX,1,1212,0.510485
Solar_utility,TX,1,1213,0.625141
Solar_utility,TX,1,1214,0.5857
Solar_utility,TX,1,1215,0.490781
Solar_utility,TX,1,1216,0.430371
Solar_utility,TX,1,1217,0.355349
Solar_utility,TX,1,1218,0.10511
Solar_utility,TX,1,1219,3e-06
Solar_utility,TX,1,122,0.0
Solar_utility,TX,1,1220,0.0
Solar_utility,TX,1,1221,0.0
Solar_utility,TX,1,1222,0.0
Solar_utility,TX,1,1223,0.0
Solar_utility,TX,1,1224,0.0
Solar_utility,TX,1,1225,0.0
Solar_utility,TX,1,1226,0.0
Solar_utility,TX,1,1227,0.0
Solar_utility,TX,1,1228,0.0
Solar_utility,TX,1,1229,0.0
Solar_utility,TX,1,123,0.0
Solar_utility,TX,1,1230,0.0
Solar_utility,TX,1,1231,0.00026
Solar_utility,TX,1,1232,0.061586
Solar_utility,TX,1,1233,0.35021
Solar_utility,TX,1,1234,0.453053
Solar_utility,TX,1,1235,0.412326
Solar_utility,TX,1,1236,0.526338
Solar_utility,TX,1,1237,0.48016
Solar_utility,TX,1,1238,0.472912
Solar_utility,TX,1,1239,0.473043
Solar_utility,TX,1,124,0.0
Solar_utility,TX,1,1240,0.428102
Solar_utility,TX,1,1241,0.386835
Solar_utility,TX,1,1242,0.135649
Solar_utility,TX,1,1243,0.0
Solar_utility,TX,1,1244,0.0
Solar_utility,TX,1,1245,0.0
Solar_utility,TX,1,1246,0.0
Solar_utility,TX,1,1247,0.0
Solar_utility,TX,1,1248,0.0
Solar_utility,TX,1,1249,0.0
Solar_utility,TX,1,125,0.0
Solar_utility,TX,1,1250,0.0
Solar_utility,TX,1,1251,0.0
Solar_utility,TX,1,1252,0.0
Solar_utility,TX,1,1253,0.0
Solar_utility,TX,1,1254,0.0
Solar_utility,TX,1,1255,0.001005
Solar_utility,TX,1,1256,0.099382
Solar_utility,TX,1,1257,0.425253
Solar_utility,TX,1,1258,0.568982
Solar_utility,TX,1,1259,0.605298
Solar_utility,TX,1,126,0.0
Solar_utility,TX,1,1260,0.618806
Solar_utility,TX,1,1261,0.687514
Solar_utility,TX,1,1262,0.722872
Solar_utility,TX,1,1263,0.677859
Solar_utility,TX,1,1264,0.650671
Solar_utility,TX,1,1265,0.500379
Solar_utility,TX,1,1266,0.120776
Solar_utility,TX,1,1267,1.8e-05
Solar_utility,TX,1,1268,0.0
Solar_utility,TX,1,1269,0.0
Solar_utility,TX,1,127,0.0
Solar_utility,TX,1,1270,0.0
Solar_utility,TX,1,1271,0.0
Solar_utility,TX,1,1272,0.0
Solar_utility,TX,1,1273,0.0
Solar_utility,TX,1,1274,0.0
Solar_utility,TX,1,1275,0.0
Solar_utility,TX,1,1276,0.0
Solar_utility,TX,1,1277,0.0
Solar_utility,TX,1,1278,0.0
Solar_utility,TX,1,1279,0.000806
Solar_utility,TX,1,128,0.009507
Solar_utility,TX,1,1280,0.0811
Solar_utility,TX,1,1281,0.365208
Solar_utility,TX,1,1282,0.516274
Solar_utility,TX,1,1283,0.525803
Solar_utility,TX,1,1284,0.634495
Solar_utility,TX,1,1285,0.694067
Solar_utility,TX,1,1286,0.605158
Solar_utility,TX,1,1287,0.56579
Solar_utility,TX,1,1288,0.367129
Solar_utility,TX,1,1289,0.341373
Solar_utility,TX,1,129,0.143559
Solar_utility,TX,1,1290,0.082554
Solar_utility,TX,1,1291,0.000425
Solar_utility,TX,1,1292,0.0
Solar_utility,TX,1,1293,0.0
Solar_utility,TX,1,1294,0.0
Solar_utility,TX,1,1295,0.0
Solar_utility,TX,1,1296,0.0
Solar_utility,TX,1,1297,0.0
Solar_utility,TX,1,1298,0.0
Solar_utility,TX,1,1299,0.0
Solar_utility,TX,1,13,0.358434
Solar_utility,TX,1,130,0.38878
Solar_utility,TX,1,1300,0.0
Solar_utility,TX,1,1301,0.0
Solar_utility,TX,1,1302,0.0
Solar_utility,TX,1,1303,0.001898
Solar_utility,TX,1,1304,0.090173
Solar_utility,TX,1,1305,0.414161
Solar_utility,TX,1,1306,0.577309
Solar_utility,TX,1,1307,0.562478
Solar_utility,TX,1,1308,0.613559
Solar_utility,TX,1,1309,0.63617
Solar_utility,TX,1,131,0.445365
Solar_utility,TX,1,1310,0.592126
Solar_utility,TX,1,1311,0.552529
Solar_utility,TX,1,1312,0.418706
Solar_utility,TX,1,1313,0.36196
Solar_utility,TX,1,1314,0.086752
Solar_utility,TX,1,1315,0.0
Solar_utility,TX,1,1316,0.0
Solar_utility,TX,1,1317,0.0
Solar_utility,TX,1,1318,0.0
Solar_utility,TX,1,1319,0.0
Solar_utility,TX,1,132,0.463081
Solar_utility,TX,1,1320,0.0
Solar_utility,TX,1,1321,0.0
Solar_utility,TX,1,1322,0.0
Solar_utility,TX,1,1323,0.0
Solar_utility,TX,1,1324,0.0
Solar_utility,TX,1,1325,0.0
Solar_utility,TX,1,1326,0.0
Solar_utility,TX,1,1327,0.002478
Solar_utility,TX,1,1328,0.141649
Solar_utility,TX,1,1329,0.454779
Solar_utility,TX,1,133,0.653594
Solar_utility,TX,1,1330,0.661012
Solar_utility,TX,1,1331,0.561839
Solar_utility,TX,1,1332,0.587306
Solar_utility,TX,1,1333,0.586502
Solar_utility,TX,1,1334,0.613909
Solar_utility,TX,1,1335,0.527866
Solar_utility,TX,1,1336,0.486947
Solar_utility,TX,1,1337,0.459846
Solar_utility,TX,1,1338,0.172003
Solar_utility,TX,1,1339,0.000575
Solar_utility,TX,1,134,0.491567
Solar_utility,TX,1,1340,0.0
Solar_utility,TX,1,1341,0.0
Solar_utility,TX,1,1342,0.0
Solar_utility,TX,1,1343,0.0
Solar_utility,TX,1,1344,0.0
Solar_utility,TX,1,1345,0.0
Solar_utility,TX,1,1346,0.0
Solar_utility,TX,1,1347,0.0
Solar_utility,TX,1,1348,0.0
Solar_utility,TX,1,1349,0.0
Solar_utility,TX,1,135,0.528855
Solar_utility,TX,1,1350,0.0
Solar_utility,TX,1,1351,0.0017
Solar_utility,TX,1,1352,0.130112
Solar_utility,TX,1,1353,0.455521
Solar_utility,TX,1,1354,0.617485
Solar_utility,TX,1,1355,0.601044
Solar_utility,TX,1,1356,0.54008
Solar_utility,TX,1,1357,0.600482
Solar_utility,TX,1,1358,0.595032
Solar_utility,TX,1,1359,0.631286
Solar_utility,TX,1,136,0.386189
Solar_utility,TX,1,1360,0.551377
Solar_utility,TX,1,1361,0.424589
Solar_utility,TX,1,1362,0.120995
Solar_utility,TX,1,1363,0.000455
Solar_utility,TX,1,1364,0.0
Solar_utility,TX,1,1365,0.0
Solar_utility,TX,1,1366,0.0
Solar_utility,TX,1,1367,0.0
Solar_utility,TX,1,1368,0.0
Solar_utility,TX,1,1369,0.0
Solar_utility,TX,1,137,0.151662
Solar_utility,TX,1,1370,0.0
Solar_utility,TX,1,1371,0.0
Solar_utility,TX,1,1372,0.0
Solar_utility,TX,1,1373,0.0
Solar_utility,TX,1,1374,0.0
Solar_utility,TX,1,1375,0.000792
Solar_utility,TX,1,1376,0.078746
Solar_utility,TX,1,1377,0.344138
Solar_utility,TX,1,1378,0.433997
Solar_utility,TX,1,1379,0.42977
Solar_utility,TX,1,138,0.00067
Solar_utility,TX,1,1380,0.433379
Solar_utility,TX,1,1381,0.518138
Solar_utility,TX,1,1382,0.520891
Solar_utility,TX,1,1383,0.485563
Solar_utility,TX,1,1384,0.46832
Solar_utility,TX,1,1385,0.45198
Solar_utility,TX,1,1386,0.097665
Solar_utility,TX,1,1387,6e-06
Solar_utility,TX,1,1388,0.0
Solar_utility,TX,1,1389,0.0
Solar_utility,TX,1,139,0.0
Solar_utility,TX,1,1390,0.0
Solar_utility,TX,1,1391,0.0
Solar_utility,TX,1,1392,0.0
Solar_utility,TX,1,1393,0.0
Solar_utility,TX,1,1394,0.0
Solar_utility,TX,1,1395,0.0
Solar_utility,TX,1,1396,0.0
Solar_utility,TX,1,1397,0.0
Solar_utility,TX,1,1398,0.0
Solar_utility,TX,1,1399,0.001855
Solar_utility,TX,1,14,0.377055
Solar_utility,TX,1,140,0.0
Solar_utility,TX,1,1400,0.141829
Solar_utility,TX,1,1401,0.397952
Solar_utility,TX,1,1402,0.504116
Solar_utility,TX,1,1403,0.490047
Solar_utility,TX,1,1404,0.544454
Solar_utility,TX,1,1405,0.539998
Solar_utility,TX,1,1406,0.585571
Solar_utility,TX,1,1407,0.616787
Solar_utility,TX,1,1408,0.544115
Solar_utility,TX,1,1409,0.451854
Solar_utility,TX,1,141,0.0
Solar_utility,TX,1,1410,0.16398
Solar_utility,TX,1,1411,0.001311
Solar_utility,TX,1,1412,0.0
Solar_utility,TX,1,1413,0.0
Solar_utility,TX,1,1414,0.0
Solar_utility,TX,1,1415,0.0
Solar_utility,TX,1,1416,0.0
Solar_utility,TX,1,1417,0.0
Solar_utility,TX,1,1418,0.0
Solar_utility,TX,1,1419,0.0
Solar_utility,TX,1,142,0.0
Solar_utility,TX,1,1420,0.0
Solar_utility,TX,1,1421,0.0
Solar_utility,TX,1,1422,0.0
Solar_utility,TX,1,1423,0.002075
Solar_utility,TX,1,1424,0.16522
Solar_utility,TX,1,1425,0.352979
Solar_utility,TX,1,1426,0.420798
Solar_utility,TX,1,1427,0.42165
Solar_utility,TX,1,1428,0.44132
Solar_utility,TX,1,1429,0.511023
Solar_utility,TX,1,143,0.0
Solar_utility,TX,1,1430,0.492544
Solar_utility,TX,1,1431,0.46888
Solar_utility,TX,1,1432,0.391145
Solar_utility,TX,1,1433,0.29457
Solar_utility,TX,1,1434,0.134842
Solar_utility,TX,1,1435,0.001747
Solar_utility,TX,1,1436,0.0
Solar_utility,TX,1,1437,0.0
Solar_utility,TX,1,1438,0.0
Solar_utility,TX,1,1439,0.0
Solar_utility,TX,1,144,0.0
Solar_utility,TX,1,1440,0.0
Solar_utility,TX,1,1441,0.0
Solar_utility,TX,1,1442,0.0
Solar_utility,TX,1,1443,0.0
Solar_utility,TX,1,1444,0.0
Solar_utility,TX,1,1445,0.0
Solar_utility,TX,1,1446,0.0
Solar_utility,TX,1,1447,0.002178
Solar_utility,TX,1,1448,0.231045
Solar_utility,TX,1,1449,0.494014
Solar_utility,TX,1,145,0.0
Solar_utility,TX,1,1450,0.612263
Solar_utility,TX,1,1451,0.670363
Solar_utility,TX,1,1452,0.707342
Solar_utility,TX,1,1453,0.731172
Solar_utility,TX,1,1454,0.76582
Solar_utility,TX,1,1455,0.703767
Solar_utility,TX,1,1456,0.629913
Solar_utility,TX,1,1457,0.530631
Solar_utility,TX,1,1458,0.213694
Solar_utility,TX,1,1459,0.00335
Solar_utility,TX,1,146,0.0
Solar_utility,TX,1,1460,0.0
Solar_utility,TX,1,1461,0.0
Solar_utility,TX,1,1462,0.0
Solar_utility,TX,1,1463,0.0
Solar_utility,TX,1,1464,0.0
Solar_utility,TX,1,1465,0.0
Solar_utility,TX,1,1466,0.0
Solar_utility,TX,1,1467,0.0
Solar_utility,TX,1,1468,0.0
Solar_utility,TX,1,1469,0.0
Solar_utility,TX,1,147,0.0
Solar_utility,TX,1,1470,0.0
Solar_utility,TX,1,1471,0.003403
Solar_utility,TX,1,1472,0.222711
Solar_utility,TX,1,1473,0.452618
Solar_utility,TX,1,1474,0.568382
Solar_utility,TX,1,1475,0.590724
Solar_utility,TX,1,1476,0.632126
Solar_utility,TX,1,1477,0.667058
Solar_utility,TX,1,1478,0.682151
Solar_utility,TX,1,1479,0.663904
Solar_utility,TX,1,148,0.0
Solar_utility,TX,1,1480,0.58349
Solar_utility,TX,1,1481,0.432205
Solar_utility,TX,1,1482,0.191723
Solar_utility,TX,1,1483,0.003507
Solar_utility,TX,1,1484,0.0
Solar_utility,TX,1,1485,0.0
Solar_utility,TX,1,1486,0.0
Solar_utility,TX,1,1487,0.0
Solar_utility,TX,1,1488,0.0
Solar_utility,TX,1,1489,0.0
Solar_utility,TX,1,149,0.0
Solar_utility,TX,1,1490,0.0
Solar_utility,TX,1,1491,0.0
Solar_utility,TX,1,1492,0.0
Solar_utility,TX,1,1493,0.0
Solar_utility,TX,1,1494,0.0
Solar_utility,TX,1,1495,0.007517
Solar_utility,TX,1,1496,0.184651
Solar_utility,TX,1,1497,0.429216
Solar_utility,TX,1,1498,0.416637
Solar_utility,TX,1,1499,0.462455
Solar_utility,TX,1,15,0.372541
Solar_utility,TX,1,150,0.0
Solar_utility,TX,1,1500,0.431649
Solar_utility,TX,1,1501,0.415661
Solar_utility,TX,1,1502,0.422195
Solar_utility,TX,1,1503,0.430719
Solar_utility,TX,1,1504,0.350145
Solar_utility,TX,1,1505,0.356538
Solar_utility,TX,1,1506,0.125882
Solar_utility,TX,1,1507,0.002454
Solar_utility,TX,1,1508,0.0
Solar_utility,TX,1,1509,0.0
Solar_utility,TX,1,151,0.0
Solar_utility,TX,1,1510,0.0
Solar_utility,TX,1,1511,0.0
Solar_utility,TX,1,1512,0.0
Solar_utility,TX,1,1513,0.0
Solar_utility,TX,1,1514,0.0
Solar_utility,TX,1,1515,0.0
Solar_utility,TX,1,1516,0.0
Solar_utility,TX,1,1517,0.0
Solar_utility,TX,1,1518,0.0
Solar_utility,TX,1,1519,0.00602
Solar_utility,TX,1,152,0.007955
Solar_utility,TX,1,1520,0.2088
Solar_utility,TX,1,1521,0.384531
Solar_utility,TX,1,1522,0.490866
Solar_utility,TX,1,1523,0.552484
Solar_utility,TX,1,1524,0.504822
Solar_utility,TX,1,1525,0.56029
Solar_utility,TX,1,1526,0.523739
Solar_utility,TX,1,1527,0.572501
Solar_utility,TX,1,1528,0.48599
Solar_utility,TX,1,1529,0.444742
Solar_utility,TX,1,153,0.207732
Solar_utility,TX,1,1530,0.21909
Solar_utility,TX,1,1531,0.003401
Solar_utility,TX,1,1532,0.0
Solar_utility,TX,1,1533,0.0
Solar_utility,TX,1,1534,0.0
Solar_utility,TX,1,1535,0.0
Solar_utility,TX,1,1536,0.0
Solar_utility,TX,1,1537,0.0
Solar_utility,TX,1,1538,0.0
Solar_utility,TX,1,1539,0.0
Solar_utility,TX,1,154,0.503726
Solar_utility,TX,1,1540,0.0
Solar_utility,TX,1,1541,0.0
Solar_utility,TX,1,1542,0.0
Solar_utility,TX,1,1543,0.007726
Solar_utility,TX,1,1544,0.266678
Solar_utility,TX,1,1545,0.434954
Solar_utility,TX,1,1546,0.460101
Solar_utility,TX,1,1547,0.539844
Solar_utility,TX,1,1548,0.509115
Solar_utility,TX,1,1549,0.542643
Solar_utility,TX,1,155,0.71967
Solar_utility,TX,1,1550,0.610257
Solar_utility,TX,1,1551,0.591644
Solar_utility,TX,1,1552,0.488002
Solar_utility,TX,1,1553,0.326025
Solar_utility,TX,1,1554,0.135761
Solar_utility,TX,1,1555,0.002482
Solar_utility,TX,1,1556,0.0
Solar_utility,TX,1,1557,0.0
Solar_utility,TX,1,1558,0.0
Solar_utility,TX,1,1559,0.0
Solar_utility,TX,1,156,0.739807
Solar_utility,TX,1,1560,0.0
Solar_utility,TX,1,1561,0.0
Solar_utility,TX,1,1562,0.0
Solar_utility,TX,1,1563,0.0
Solar_utility,TX,1,1564,0.0
Solar_utility,TX,1,1565,0.0
Solar_utility,TX,1,1566,0.0
Solar_utility,TX,1,1567,0.009683
Solar_utility,TX,1,1568,0.221366
Solar_utility,TX,1,1569,0.411401
Solar_utility,TX,1,157,0.776175
Solar_utility,TX,1,1570,0.485539
Solar_utility,TX,1,1571,0.507629
Solar_utility,TX,1,1572,0.527232
Solar_utility,TX,1,1573,0.535917
Solar_utility,TX,1,1574,0.526332
Solar_utility,TX,1,1575,0.59543
Solar_utility,TX,1,1576,0.505293
Solar_utility,TX,1,1577,0.32731
Solar_utility,TX,1,1578,0.136348
Solar_utility,TX,1,1579,0.004955
Solar_utility,TX,1,158,0.767912
Solar_utility,TX,1,1580,0.0
Solar_utility,TX,1,1581,0.0
Solar_utility,TX,1,1582,0.0
Solar_utility,TX,1,1583,0.0
Solar_utility,TX,1,1584,0.0
Solar_utility,TX,1,1585,0.0
Solar_utility,TX,1,1586,0.0
Solar_utility,TX,1,1587,0.0
Solar_utility,TX,1,1588,0.0
Solar_utility,TX,1,1589,0.0
Solar_utility,TX,1,159,0.707332
Solar_utility,TX,1,1590,0.0
Solar_utility,TX,1,1591,0.009663
Solar_utility,TX,1,1592,0.197877
Solar_utility,TX,1,1593,0.456495
Solar_utility,TX,1,1594,0.558765
Solar_utility,TX,1,1595,0.589209
Solar_utility,TX,1,1596,0.708252
Solar_utility,TX,1,1597,0.708795
Solar_utility,TX,1,1598,0.639612
Solar_utility,TX,1,1599,0.633558
Solar_utility,TX,1,16,0.291711
Solar_utility,TX,1,160,0.572377
Solar_utility,TX,1,1600,0.556939
Solar_utility,TX,1,1601,0.453349
Solar_utility,TX,1,1602,0.158504
Solar_utility,TX,1,1603,0.002755
Solar_utility,TX,1,1604,0.0
Solar_utility,TX,1,1605,0.0
Solar_utility,TX,1,1606,0.0
Solar_utility,TX,1,1607,0.0
Solar_utility,TX,1,1608,0.0
Solar_utility,TX,1,1609,0.0
Solar_utility,TX,1,161,0.206817
Solar_utility,TX,1,1610,0.0
Solar_utility,TX,1,1611,0.0
Solar_utility,TX,1,1612,0.0
Solar_utility,TX,1,1613,0.0
Solar_utility,TX,1,1614,0.0
Solar_utility,TX,1,1615,0.006928
Solar_utility,TX,1,1616,0.250005
Solar_utility,TX,1,1617,0.422016
Solar_utility,TX,1,1618,0.547056
Solar_utility,TX,1,1619,0.535159
Solar_utility,TX,1,162,0.000358
Solar_utility,TX,1,1620,0.569818
Solar_utility,TX,1,1621,0.590866
Solar_utility,TX,1,1622,0.610522
Solar_utility,TX,1,1623,0.518464
Solar_utility,TX,1,1624,0.528483
Solar_utility,TX,1,1625,0.400836
Solar_utility,TX,1,1626,0.216953
Solar_utility,TX,1,1627,0.004115
Solar_utility,TX,1,1628,0.0
Solar_utility,TX,1,1629,0.0
Solar_utility,TX,1,163,0.0
Solar_utility,TX,1,1630,0.0
Solar_utility,TX,1,1631,0.0
Solar_utility,TX,1,1632,0.0
Solar_utility,TX,1,1633,0.0
Solar_utility,TX,1,1634,0.0
Solar_utility,TX,1,1635,0.0
Solar_utility,TX,1,1636,0.0
Solar_utility,TX,1,1637,0.0
Solar_utility,TX,1,1638,0.0
Solar_utility,TX,1,1639,0.0139
Solar_utility,TX,1,164,0.0
Solar_utility,TX,1,1640,0.245538
Solar_utility,TX,1,1641,0.456202
Solar_utility,TX,1,1642,0.49992
Solar_utility,TX,1,1643,0.579079
Solar_utility,TX,1,1644,0.555591
Solar_utility,TX,1,1645,0.574443
