source_region,destination_region,season,year,TranLimit
18,24,1.0,2038,0.21
18,24,1.0,2039,0.21
18,24,1.0,2040,0.21
18,24,1.0,2041,0.21
18,24,1.0,2042,0.21
18,24,1.0,2043,0.21
18,24,1.0,2044,0.21
18,24,1.0,2045,0.21
18,24,1.0,2046,0.21
18,24,1.0,2047,0.21
18,24,1.0,2048,0.21
18,24,1.0,2049,0.21
18,24,1.0,2050,0.21
18,24,2.0,2023,0.21
18,24,2.0,2024,0.21
18,24,2.0,2025,0.21
18,24,2.0,2026,0.21
18,24,2.0,2027,0.21
18,24,2.0,2028,0.21
18,24,2.0,2029,0.21
18,24,2.0,2030,0.21
18,24,2.0,2031,0.21
18,24,2.0,2032,0.21
18,24,2.0,2033,0.21
18,24,2.0,2034,0.21
18,24,2.0,2035,0.21
18,24,2.0,2036,0.21
18,24,2.0,2037,0.21
18,24,2.0,2038,0.21
18,24,2.0,2039,0.21
18,24,2.0,2040,0.21
18,24,2.0,2041,0.21
18,24,2.0,2042,0.21
18,24,2.0,2043,0.21
18,24,2.0,2044,0.21
18,24,2.0,2045,0.21
18,24,2.0,2046,0.21
18,24,2.0,2047,0.21
18,24,2.0,2048,0.21
18,24,2.0,2049,0.21
18,24,2.0,2050,0.21
18,24,3.0,2023,0.21
18,24,3.0,2024,0.21
18,24,3.0,2025,0.21
18,24,3.0,2026,0.21
18,24,3.0,2027,0.21
18,24,3.0,2028,0.21
18,24,3.0,2029,0.21
18,24,3.0,2030,0.21
18,24,3.0,2031,0.21
18,24,3.0,2032,0.21
18,24,3.0,2033,0.21
18,24,3.0,2034,0.21
18,24,3.0,2035,0.21
18,24,3.0,2036,0.21
18,24,3.0,2037,0.21
18,24,3.0,2038,0.21
18,24,3.0,2039,0.21
18,24,3.0,2040,0.21
18,24,3.0,2041,0.21
18,24,3.0,2042,0.21
18,24,3.0,2043,0.21
18,24,3.0,2044,0.21
18,24,3.0,2045,0.21
18,24,3.0,2046,0.21
18,24,3.0,2047,0.21
18,24,3.0,2048,0.21
18,24,3.0,2049,0.21
18,24,3.0,2050,0.21
19,3,1.0,2023,9.521
19,3,1.0,2024,9.521
19,3,1.0,2025,9.521
19,3,1.0,2026,9.521
19,3,1.0,2027,9.521
19,3,1.0,2028,9.521
19,3,1.0,2029,9.521
19,3,1.0,2030,9.521
19,3,1.0,2031,9.521
19,3,1.0,2032,9.521
19,3,1.0,2033,9.521
19,3,1.0,2034,9.521
19,3,1.0,2035,9.521
19,3,1.0,2036,9.521
19,3,1.0,2037,9.521
19,3,1.0,2038,9.521
19,3,1.0,2039,9.521
19,3,1.0,2040,9.521
19,3,1.0,2041,9.521
19,3,1.0,2042,9.521
19,3,1.0,2043,9.521
19,3,1.0,2044,9.521
19,3,1.0,2045,9.521
19,3,1.0,2046,9.521
19,3,1.0,2047,9.521
19,3,1.0,2048,9.521
19,3,1.0,2049,9.521
19,3,1.0,2050,9.521
19,3,2.0,2023,9.521
19,3,2.0,2024,9.521
19,3,2.0,2025,9.521
19,3,2.0,2026,9.521
19,3,2.0,2027,9.521
19,3,2.0,2028,9.521
19,3,2.0,2029,9.521
19,3,2.0,2030,9.521
19,3,2.0,2031,9.521
19,3,2.0,2032,9.521
19,3,2.0,2033,9.521
19,3,2.0,2034,9.521
19,3,2.0,2035,9.521
19,3,2.0,2036,9.521
19,3,2.0,2037,9.521
19,3,2.0,2038,9.521
19,3,2.0,2039,9.521
19,3,2.0,2040,9.521
19,3,2.0,2041,9.521
19,3,2.0,2042,9.521
19,3,2.0,2043,9.521
19,3,2.0,2044,9.521
19,3,2.0,2045,9.521
19,3,2.0,2046,9.521
19,3,2.0,2047,9.521
19,3,2.0,2048,9.521
19,3,2.0,2049,9.521
19,3,2.0,2050,9.521
19,3,3.0,2023,9.521
19,3,3.0,2024,9.521
19,3,3.0,2025,9.521
19,3,3.0,2026,9.521
19,3,3.0,2027,9.521
19,3,3.0,2028,9.521
19,3,3.0,2029,9.521
19,3,3.0,2030,9.521
19,3,3.0,2031,9.521
19,3,3.0,2032,9.521
19,3,3.0,2033,9.521
19,3,3.0,2034,9.521
19,3,3.0,2035,9.521
19,3,3.0,2036,9.521
19,3,3.0,2037,9.521
19,3,3.0,2038,9.521
19,3,3.0,2039,9.521
19,3,3.0,2040,9.521
19,3,3.0,2041,9.521
19,3,3.0,2042,9.521
19,3,3.0,2043,9.521
19,3,3.0,2044,9.521
19,3,3.0,2045,9.521
19,3,3.0,2046,9.521
19,3,3.0,2047,9.521
19,3,3.0,2048,9.521
19,3,3.0,2049,9.521
19,3,3.0,2050,9.521
19,18,1.0,2023,2.878
19,18,1.0,2024,2.878
19,18,1.0,2025,2.878
19,18,1.0,2026,2.878
19,18,1.0,2027,2.878
19,18,1.0,2028,2.878
19,18,1.0,2029,2.878
19,18,1.0,2030,2.878
19,18,1.0,2031,2.878
19,18,1.0,2032,2.878
19,18,1.0,2033,2.878
19,18,1.0,2034,2.878
19,18,1.0,2035,2.878
19,18,1.0,2036,2.878
19,18,1.0,2037,2.878
19,18,1.0,2038,2.878
19,18,1.0,2039,2.878
19,18,1.0,2040,2.878
19,18,1.0,2041,2.878
19,18,1.0,2042,2.878
19,18,1.0,2043,2.878
19,18,1.0,2044,2.878
19,18,1.0,2045,2.878
19,18,1.0,2046,2.878
19,18,1.0,2047,2.878
19,18,1.0,2048,2.878
19,18,1.0,2049,2.878
19,18,1.0,2050,2.878
19,18,2.0,2023,2.878
19,18,2.0,2024,2.878
19,18,2.0,2025,2.878
19,18,2.0,2026,2.878
19,18,2.0,2027,2.878
19,18,2.0,2028,2.878
19,18,2.0,2029,2.878
19,18,2.0,2030,2.878
19,18,2.0,2031,2.878
19,18,2.0,2032,2.878
19,18,2.0,2033,2.878
19,18,2.0,2034,2.878
19,18,2.0,2035,2.878
19,18,2.0,2036,2.878
19,18,2.0,2037,2.878
19,18,2.0,2038,2.878
19,18,2.0,2039,2.878
19,18,2.0,2040,2.878
19,18,2.0,2041,2.878
19,18,2.0,2042,2.878
19,18,2.0,2043,2.878
19,18,2.0,2044,2.878
19,18,2.0,2045,2.878
19,18,2.0,2046,2.878
19,18,2.0,2047,2.878
19,18,2.0,2048,2.878
19,18,2.0,2049,2.878
19,18,2.0,2050,2.878
19,18,3.0,2023,2.878
19,18,3.0,2024,2.878
19,18,3.0,2025,2.878
19,18,3.0,2026,2.878
19,18,3.0,2027,2.878
19,18,3.0,2028,2.878
19,18,3.0,2029,2.878
19,18,3.0,2030,2.878
19,18,3.0,2031,2.878
19,18,3.0,2032,2.878
19,18,3.0,2033,2.878
19,18,3.0,2034,2.878
19,18,3.0,2035,2.878
19,18,3.0,2036,2.878
19,18,3.0,2037,2.878
19,18,3.0,2038,2.878
19,18,3.0,2039,2.878
19,18,3.0,2040,2.878
19,18,3.0,2041,2.878
19,18,3.0,2042,2.878
19,18,3.0,2043,2.878
19,18,3.0,2044,2.878
19,18,3.0,2045,2.878
19,18,3.0,2046,2.878
19,18,3.0,2047,2.878
19,18,3.0,2048,2.878
19,18,3.0,2049,2.878
19,18,3.0,2050,2.878
19,23,1.0,2023,0.2
19,23,1.0,2024,0.2
19,23,1.0,2025,0.2
19,23,1.0,2026,0.2
19,23,1.0,2027,0.2
19,23,1.0,2028,0.2
19,23,1.0,2029,0.2
19,23,1.0,2030,0.2
19,23,1.0,2031,0.2
19,23,1.0,2032,0.2
19,23,1.0,2033,0.2
19,23,1.0,2034,0.2
19,23,1.0,2035,0.2
19,23,1.0,2036,0.2
19,23,1.0,2037,0.2
19,23,1.0,2038,0.2
19,23,1.0,2039,0.2
19,23,1.0,2040,0.2
19,23,1.0,2041,0.2
19,23,1.0,2042,0.2
19,23,1.0,2043,0.2
19,23,1.0,2044,0.2
19,23,1.0,2045,0.2
19,23,1.0,2046,0.2
19,23,1.0,2047,0.2
19,23,1.0,2048,0.2
19,23,1.0,2049,0.2
19,23,1.0,2050,0.2
19,23,2.0,2023,0.2
19,23,2.0,2024,0.2
19,23,2.0,2025,0.2
19,23,2.0,2026,0.2
19,23,2.0,2027,0.2
19,23,2.0,2028,0.2
19,23,2.0,2029,0.2
19,23,2.0,2030,0.2
19,23,2.0,2031,0.2
19,23,2.0,2032,0.2
19,23,2.0,2033,0.2
19,23,2.0,2034,0.2
19,23,2.0,2035,0.2
19,23,2.0,2036,0.2
19,23,2.0,2037,0.2
19,23,2.0,2038,0.2
19,23,2.0,2039,0.2
19,23,2.0,2040,0.2
19,23,2.0,2041,0.2
19,23,2.0,2042,0.2
19,23,2.0,2043,0.2
19,23,2.0,2044,0.2
19,23,2.0,2045,0.2
19,23,2.0,2046,0.2
19,23,2.0,2047,0.2
19,23,2.0,2048,0.2
19,23,2.0,2049,0.2
19,23,2.0,2050,0.2
19,23,3.0,2023,0.2
19,23,3.0,2024,0.2
19,23,3.0,2025,0.2
19,23,3.0,2026,0.2
19,23,3.0,2027,0.2
19,23,3.0,2028,0.2
19,23,3.0,2029,0.2
19,23,3.0,2030,0.2
19,23,3.0,2031,0.2
19,23,3.0,2032,0.2
19,23,3.0,2033,0.2
19,23,3.0,2034,0.2
19,23,3.0,2035,0.2
19,23,3.0,2036,0.2
19,23,3.0,2037,0.2
19,23,3.0,2038,0.2
19,23,3.0,2039,0.2
19,23,3.0,2040,0.2
19,23,3.0,2041,0.2
19,23,3.0,2042,0.2
19,23,3.0,2043,0.2
19,23,3.0,2044,0.2
19,23,3.0,2045,0.2
19,23,3.0,2046,0.2
19,23,3.0,2047,0.2
19,23,3.0,2048,0.2
19,23,3.0,2049,0.2
19,23,3.0,2050,0.2
19,24,1.0,2023,0.255
19,24,1.0,2024,0.255
19,24,1.0,2025,0.255
19,24,1.0,2026,0.255
19,24,1.0,2027,0.255
19,24,1.0,2028,0.255
19,24,1.0,2029,0.255
19,24,1.0,2030,0.255
19,24,1.0,2031,0.255
19,24,1.0,2032,0.255
19,24,1.0,2033,0.255
19,24,1.0,2034,0.255
19,24,1.0,2035,0.255
19,24,1.0,2036,0.255
19,24,1.0,2037,0.255
19,24,1.0,2038,0.255
19,24,1.0,2039,0.255
19,24,1.0,2040,0.255
19,24,1.0,2041,0.255
19,24,1.0,2042,0.255
19,24,1.0,2043,0.255
19,24,1.0,2044,0.255
19,24,1.0,2045,0.255
19,24,1.0,2046,0.255
19,24,1.0,2047,0.255
19,24,1.0,2048,0.255
19,24,1.0,2049,0.255
19,24,1.0,2050,0.255
19,24,2.0,2023,0.255
19,24,2.0,2024,0.255
19,24,2.0,2025,0.255
19,24,2.0,2026,0.255
19,24,2.0,2027,0.255
19,24,2.0,2028,0.255
19,24,2.0,2029,0.255
19,24,2.0,2030,0.255
19,24,2.0,2031,0.255
19,24,2.0,2032,0.255
19,24,2.0,2033,0.255
19,24,2.0,2034,0.255
19,24,2.0,2035,0.255
19,24,2.0,2036,0.255
19,24,2.0,2037,0.255
19,24,2.0,2038,0.255
19,24,2.0,2039,0.255
19,24,2.0,2040,0.255
19,24,2.0,2041,0.255
19,24,2.0,2042,0.255
19,24,2.0,2043,0.255
19,24,2.0,2044,0.255
19,24,2.0,2045,0.255
19,24,2.0,2046,0.255
19,24,2.0,2047,0.255
19,24,2.0,2048,0.255
19,24,2.0,2049,0.255
19,24,2.0,2050,0.255
19,24,3.0,2023,0.255
19,24,3.0,2024,0.255
19,24,3.0,2025,0.255
19,24,3.0,2026,0.255
19,24,3.0,2027,0.255
19,24,3.0,2028,0.255
19,24,3.0,2029,0.255
19,24,3.0,2030,0.255
19,24,3.0,2031,0.255
19,24,3.0,2032,0.255
19,24,3.0,2033,0.255
19,24,3.0,2034,0.255
19,24,3.0,2035,0.255
19,24,3.0,2036,0.255
19,24,3.0,2037,0.255
19,24,3.0,2038,0.255
19,24,3.0,2039,0.255
19,24,3.0,2040,0.255
19,24,3.0,2041,0.255
19,24,3.0,2042,0.255
19,24,3.0,2043,0.255
19,24,3.0,2044,0.255
19,24,3.0,2045,0.255
19,24,3.0,2046,0.255
19,24,3.0,2047,0.255
19,24,3.0,2048,0.255
19,24,3.0,2049,0.255
19,24,3.0,2050,0.255
20,17,1.0,2023,0.4
20,17,1.0,2024,0.4
20,17,1.0,2025,0.4
20,17,1.0,2026,0.4
20,17,1.0,2027,0.4
20,17,1.0,2028,0.4
20,17,1.0,2029,0.4
20,17,1.0,2030,0.4
20,17,1.0,2031,0.4
20,17,1.0,2032,0.4
20,17,1.0,2033,0.4
20,17,1.0,2034,0.4
20,17,1.0,2035,0.4
20,17,1.0,2036,0.4
20,17,1.0,2037,0.4
20,17,1.0,2038,0.4
20,17,1.0,2039,0.4
20,17,1.0,2040,0.4
20,17,1.0,2041,0.4
20,17,1.0,2042,0.4
20,17,1.0,2043,0.4
20,17,1.0,2044,0.4
20,17,1.0,2045,0.4
20,17,1.0,2046,0.4
20,17,1.0,2047,0.4
20,17,1.0,2048,0.4
20,17,1.0,2049,0.4
20,17,1.0,2050,0.4
20,17,2.0,2023,0.4
20,17,2.0,2024,0.4
20,17,2.0,2025,0.4
20,17,2.0,2026,0.4
20,17,2.0,2027,0.4
20,17,2.0,2028,0.4
20,17,2.0,2029,0.4
20,17,2.0,2030,0.4
20,17,2.0,2031,0.4
20,17,2.0,2032,0.4
20,17,2.0,2033,0.4
20,17,2.0,2034,0.4
20,17,2.0,2035,0.4
20,17,2.0,2036,0.4
20,17,2.0,2037,0.4
20,17,2.0,2038,0.4
20,17,2.0,2039,0.4
20,17,2.0,2040,0.4
20,17,2.0,2041,0.4
20,17,2.0,2042,0.4
20,17,2.0,2043,0.4
20,17,2.0,2044,0.4
20,17,2.0,2045,0.4
20,17,2.0,2046,0.4
20,17,2.0,2047,0.4
20,17,2.0,2048,0.4
20,17,2.0,2049,0.4
20,17,2.0,2050,0.4
20,17,3.0,2023,0.4
20,17,3.0,2024,0.4
20,17,3.0,2025,0.4
20,17,3.0,2026,0.4
20,17,3.0,2027,0.4
20,17,3.0,2028,0.4
20,17,3.0,2029,0.4
20,17,3.0,2030,0.4
20,17,3.0,2031,0.4
20,17,3.0,2032,0.4
20,17,3.0,2033,0.4
20,17,3.0,2034,0.4
20,17,3.0,2035,0.4
20,17,3.0,2036,0.4
20,17,3.0,2037,0.4
20,17,3.0,2038,0.4
20,17,3.0,2039,0.4
20,17,3.0,2040,0.4
20,17,3.0,2041,0.4
20,17,3.0,2042,0.4
20,17,3.0,2043,0.4
20,17,3.0,2044,0.4
20,17,3.0,2045,0.4
20,17,3.0,2046,0.4
20,17,3.0,2047,0.4
20,17,3.0,2048,0.4
20,17,3.0,2049,0.4
20,17,3.0,2050,0.4
20,22,1.0,2023,2.996
20,22,1.0,2024,2.996
20,22,1.0,2025,2.996
20,22,1.0,2026,2.996
20,22,1.0,2027,2.996
20,22,1.0,2028,2.996
20,22,1.0,2029,2.996
20,22,1.0,2030,2.996
20,22,1.0,2031,2.996
20,22,1.0,2032,2.996
20,22,1.0,2033,2.996
20,22,1.0,2034,2.996
20,22,1.0,2035,2.996
20,22,1.0,2036,2.996
20,22,1.0,2037,2.996
20,22,1.0,2038,2.996
20,22,1.0,2039,2.996
20,22,1.0,2040,2.996
20,22,1.0,2041,2.996
20,22,1.0,2042,2.996
20,22,1.0,2043,2.996
20,22,1.0,2044,2.996
20,22,1.0,2045,2.996
20,22,1.0,2046,2.996
20,22,1.0,2047,2.996
20,22,1.0,2048,2.996
20,22,1.0,2049,2.996
20,22,1.0,2050,2.996
20,22,2.0,2023,2.996
20,22,2.0,2024,2.996
20,22,2.0,2025,2.996
20,22,2.0,2026,2.996
20,22,2.0,2027,2.996
20,22,2.0,2028,2.996
20,22,2.0,2029,2.996
20,22,2.0,2030,2.996
20,22,2.0,2031,2.996
20,22,2.0,2032,2.996
20,22,2.0,2033,2.996
20,22,2.0,2034,2.996
20,22,2.0,2035,2.996
20,22,2.0,2036,2.996
20,22,2.0,2037,2.996
20,22,2.0,2038,2.996
20,22,2.0,2039,2.996
20,22,2.0,2040,2.996
20,22,2.0,2041,2.996
20,22,2.0,2042,2.996
20,22,2.0,2043,2.996
20,22,2.0,2044,2.996
20,22,2.0,2045,2.996
20,22,2.0,2046,2.996
20,22,2.0,2047,2.996
20,22,2.0,2048,2.996
20,22,2.0,2049,2.996
20,22,2.0,2050,2.996
20,22,3.0,2023,2.996
20,22,3.0,2024,2.996
20,22,3.0,2025,2.996
20,22,3.0,2026,2.996
20,22,3.0,2027,2.996
20,22,3.0,2028,2.996
20,22,3.0,2029,2.996
20,22,3.0,2030,2.996
20,22,3.0,2031,2.996
20,22,3.0,2032,2.996
20,22,3.0,2033,2.996
20,22,3.0,2034,2.996
20,22,3.0,2035,2.996
20,22,3.0,2036,2.996
20,22,3.0,2037,2.996
20,22,3.0,2038,2.996
20,22,3.0,2039,2.996
20,22,3.0,2040,2.996
20,22,3.0,2041,2.996
20,22,3.0,2042,2.996
20,22,3.0,2043,2.996
20,22,3.0,2044,2.996
20,22,3.0,2045,2.996
20,22,3.0,2046,2.996
20,22,3.0,2047,2.996
20,22,3.0,2048,2.996
20,22,3.0,2049,2.996
20,22,3.0,2050,2.996
20,24,1.0,2023,0.442
20,24,1.0,2024,0.442
20,24,1.0,2025,0.442
20,24,1.0,2026,0.442
20,24,1.0,2027,0.442
20,24,1.0,2028,0.442
20,24,1.0,2029,0.442
20,24,1.0,2030,0.442
20,24,1.0,2031,0.442
20,24,1.0,2032,0.442
20,24,1.0,2033,0.442
20,24,1.0,2034,0.442
20,24,1.0,2035,0.442
20,24,1.0,2036,0.442
20,24,1.0,2037,0.442
20,24,1.0,2038,0.442
20,24,1.0,2039,0.442
20,24,1.0,2040,0.442
20,24,1.0,2041,0.442
20,24,1.0,2042,0.442
20,24,1.0,2043,0.442
20,24,1.0,2044,0.442
20,24,1.0,2045,0.442
20,24,1.0,2046,0.442
20,24,1.0,2047,0.442
20,24,1.0,2048,0.442
20,24,1.0,2049,0.442
20,24,1.0,2050,0.442
20,24,2.0,2023,0.442
20,24,2.0,2024,0.442
20,24,2.0,2025,0.442
20,24,2.0,2026,0.442
20,24,2.0,2027,0.442
20,24,2.0,2028,0.442
20,24,2.0,2029,0.442
20,24,2.0,2030,0.442
20,24,2.0,2031,0.442
20,24,2.0,2032,0.442
20,24,2.0,2033,0.442
20,24,2.0,2034,0.442
20,24,2.0,2035,0.442
20,24,2.0,2036,0.442
20,24,2.0,2037,0.442
20,24,2.0,2038,0.442
20,24,2.0,2039,0.442
20,24,2.0,2040,0.442
20,24,2.0,2041,0.442
20,24,2.0,2042,0.442
20,24,2.0,2043,0.442
20,24,2.0,2044,0.442
20,24,2.0,2045,0.442
20,24,2.0,2046,0.442
20,24,2.0,2047,0.442
20,24,2.0,2048,0.442
20,24,2.0,2049,0.442
20,24,2.0,2050,0.442
20,24,3.0,2023,0.442
20,24,3.0,2024,0.442
20,24,3.0,2025,0.442
20,24,3.0,2026,0.442
20,24,3.0,2027,0.442
20,24,3.0,2028,0.442
20,24,3.0,2029,0.442
20,24,3.0,2030,0.442
20,24,3.0,2031,0.442
20,24,3.0,2032,0.442
20,24,3.0,2033,0.442
20,24,3.0,2034,0.442
20,24,3.0,2035,0.442
20,24,3.0,2036,0.442
20,24,3.0,2037,0.442
20,24,3.0,2038,0.442
20,24,3.0,2039,0.442
20,24,3.0,2040,0.442
20,24,3.0,2041,0.442
20,24,3.0,2042,0.442
20,24,3.0,2043,0.442
20,24,3.0,2044,0.442
20,24,3.0,2045,0.442
20,24,3.0,2046,0.442
20,24,3.0,2047,0.442
20,24,3.0,2048,0.442
20,24,3.0,2049,0.442
20,24,3.0,2050,0.442
20,25,1.0,2023,4.589
20,25,1.0,2024,4.589
20,25,1.0,2025,4.589
20,25,1.0,2026,4.589
20,25,1.0,2027,4.589
20,25,1.0,2028,4.589
20,25,1.0,2029,4.589
20,25,1.0,2030,4.589
20,25,1.0,2031,4.589
20,25,1.0,2032,4.589
20,25,1.0,2033,4.589
20,25,1.0,2034,4.589
20,25,1.0,2035,4.589
20,25,1.0,2036,4.589
20,25,1.0,2037,4.589
20,25,1.0,2038,4.589
20,25,1.0,2039,4.589
20,25,1.0,2040,4.589
20,25,1.0,2041,4.589
20,25,1.0,2042,4.589
20,25,1.0,2043,4.589
20,25,1.0,2044,4.589
20,25,1.0,2045,4.589
20,25,1.0,2046,4.589
20,25,1.0,2047,4.589
20,25,1.0,2048,4.589
20,25,1.0,2049,4.589
20,25,1.0,2050,4.589
20,25,2.0,2023,4.589
20,25,2.0,2024,4.589
20,25,2.0,2025,4.589
20,25,2.0,2026,4.589
20,25,2.0,2027,4.589
20,25,2.0,2028,4.589
20,25,2.0,2029,4.589
20,25,2.0,2030,4.589
20,25,2.0,2031,4.589
20,25,2.0,2032,4.589
20,25,2.0,2033,4.589
20,25,2.0,2034,4.589
20,25,2.0,2035,4.589
20,25,2.0,2036,4.589
20,25,2.0,2037,4.589
20,25,2.0,2038,4.589
20,25,2.0,2039,4.589
20,25,2.0,2040,4.589
20,25,2.0,2041,4.589
20,25,2.0,2042,4.589
20,25,2.0,2043,4.589
20,25,2.0,2044,4.589
20,25,2.0,2045,4.589
20,25,2.0,2046,4.589
20,25,2.0,2047,4.589
20,25,2.0,2048,4.589
20,25,2.0,2049,4.589
20,25,2.0,2050,4.589
20,25,3.0,2023,4.589
20,25,3.0,2024,4.589
20,25,3.0,2025,4.589
20,25,3.0,2026,4.589
20,25,3.0,2027,4.589
20,25,3.0,2028,4.589
20,25,3.0,2029,4.589
20,25,3.0,2030,4.589
20,25,3.0,2031,4.589
20,25,3.0,2032,4.589
20,25,3.0,2033,4.589
20,25,3.0,2034,4.589
20,25,3.0,2035,4.589
20,25,3.0,2036,4.589
20,25,3.0,2037,4.589
20,25,3.0,2038,4.589
20,25,3.0,2039,4.589
20,25,3.0,2040,4.589
20,25,3.0,2041,4.589
20,25,3.0,2042,4.589
20,25,3.0,2043,4.589
20,25,3.0,2044,4.589
20,25,3.0,2045,4.589
20,25,3.0,2046,4.589
20,25,3.0,2047,4.589
20,25,3.0,2048,4.589
20,25,3.0,2049,4.589
20,25,3.0,2050,4.589
21,22,1.0,2023,8.242
21,22,1.0,2024,8.242
21,22,1.0,2025,8.242
21,22,1.0,2026,8.242
21,22,1.0,2027,8.242
21,22,1.0,2028,8.242
21,22,1.0,2029,8.242
21,22,1.0,2030,8.242
21,22,1.0,2031,8.242
21,22,1.0,2032,8.242
21,22,1.0,2033,8.242
21,22,1.0,2034,8.242
21,22,1.0,2035,8.242
21,22,1.0,2036,8.242
21,22,1.0,2037,8.242
21,22,1.0,2038,8.242
21,22,1.0,2039,8.242
21,22,1.0,2040,8.242
21,22,1.0,2041,8.242
21,22,1.0,2042,8.242
21,22,1.0,2043,8.242
21,22,1.0,2044,8.242
21,22,1.0,2045,8.242
21,22,1.0,2046,8.242
21,22,1.0,2047,8.242
21,22,1.0,2048,8.242
21,22,1.0,2049,8.242
21,22,1.0,2050,8.242
21,22,2.0,2023,8.242
21,22,2.0,2024,8.242
21,22,2.0,2025,8.242
21,22,2.0,2026,8.242
21,22,2.0,2027,8.242
21,22,2.0,2028,8.242
21,22,2.0,2029,8.242
21,22,2.0,2030,8.242
21,22,2.0,2031,8.242
21,22,2.0,2032,8.242
21,22,2.0,2033,8.242
21,22,2.0,2034,8.242
21,22,2.0,2035,8.242
21,22,2.0,2036,8.242
21,22,2.0,2037,8.242
21,22,2.0,2038,8.242
21,22,2.0,2039,8.242
21,22,2.0,2040,8.242
21,22,2.0,2041,8.242
21,22,2.0,2042,8.242
21,22,2.0,2043,8.242
21,22,2.0,2044,8.242
21,22,2.0,2045,8.242
21,22,2.0,2046,8.242
21,22,2.0,2047,8.242
21,22,2.0,2048,8.242
21,22,2.0,2049,8.242
21,22,2.0,2050,8.242
21,22,3.0,2023,8.242
21,22,3.0,2024,8.242
21,22,3.0,2025,8.242
21,22,3.0,2026,8.242
21,22,3.0,2027,8.242
21,22,3.0,2028,8.242
21,22,3.0,2029,8.242
21,22,3.0,2030,8.242
21,22,3.0,2031,8.242
21,22,3.0,2032,8.242
21,22,3.0,2033,8.242
21,22,3.0,2034,8.242
21,22,3.0,2035,8.242
21,22,3.0,2036,8.242
21,22,3.0,2037,8.242
21,22,3.0,2038,8.242
21,22,3.0,2039,8.242
21,22,3.0,2040,8.242
21,22,3.0,2041,8.242
21,22,3.0,2042,8.242
21,22,3.0,2043,8.242
21,22,3.0,2044,8.242
21,22,3.0,2045,8.242
21,22,3.0,2046,8.242
21,22,3.0,2047,8.242
21,22,3.0,2048,8.242
21,22,3.0,2049,8.242
21,22,3.0,2050,8.242
21,23,1.0,2023,4.441
21,23,1.0,2024,4.441
21,23,1.0,2025,4.441
21,23,1.0,2026,4.441
21,23,1.0,2027,4.441
21,23,1.0,2028,4.441
21,23,1.0,2029,4.441
21,23,1.0,2030,4.441
21,23,1.0,2031,4.441
21,23,1.0,2032,4.441
21,23,1.0,2033,4.441
21,23,1.0,2034,4.441
21,23,1.0,2035,4.441
21,23,1.0,2036,4.441
21,23,1.0,2037,4.441
21,23,1.0,2038,4.441
21,23,1.0,2039,4.441
21,23,1.0,2040,4.441
21,23,1.0,2041,4.441
21,23,1.0,2042,4.441
21,23,1.0,2043,4.441
21,23,1.0,2044,4.441
21,23,1.0,2045,4.441
21,23,1.0,2046,4.441
21,23,1.0,2047,4.441
21,23,1.0,2048,4.441
21,23,1.0,2049,4.441
21,23,1.0,2050,4.441
21,23,2.0,2023,4.441
21,23,2.0,2024,4.441
21,23,2.0,2025,4.441
21,23,2.0,2026,4.441
21,23,2.0,2027,4.441
21,23,2.0,2028,4.441
21,23,2.0,2029,4.441
21,23,2.0,2030,4.441
21,23,2.0,2031,4.441
21,23,2.0,2032,4.441
21,23,2.0,2033,4.441
21,23,2.0,2034,4.441
21,23,2.0,2035,4.441
21,23,2.0,2036,4.441
21,23,2.0,2037,4.441
21,23,2.0,2038,4.441
21,23,2.0,2039,4.441
21,23,2.0,2040,4.441
21,23,2.0,2041,4.441
21,23,2.0,2042,4.441
21,23,2.0,2043,4.441
21,23,2.0,2044,4.441
21,23,2.0,2045,4.441
21,23,2.0,2046,4.441
21,23,2.0,2047,4.441
21,23,2.0,2048,4.441
21,23,2.0,2049,4.441
21,23,2.0,2050,4.441
21,23,3.0,2023,4.441
21,23,3.0,2024,4.441
21,23,3.0,2025,4.441
21,23,3.0,2026,4.441
21,23,3.0,2027,4.441
21,23,3.0,2028,4.441
21,23,3.0,2029,4.441
21,23,3.0,2030,4.441
21,23,3.0,2031,4.441
21,23,3.0,2032,4.441
21,23,3.0,2033,4.441
21,23,3.0,2034,4.441
21,23,3.0,2035,4.441
21,23,3.0,2036,4.441
21,23,3.0,2037,4.441
21,23,3.0,2038,4.441
21,23,3.0,2039,4.441
21,23,3.0,2040,4.441
21,23,3.0,2041,4.441
21,23,3.0,2042,4.441
21,23,3.0,2043,4.441
21,23,3.0,2044,4.441
21,23,3.0,2045,4.441
21,23,3.0,2046,4.441
21,23,3.0,2047,4.441
21,23,3.0,2048,4.441
21,23,3.0,2049,4.441
21,23,3.0,2050,4.441
21,25,1.0,2023,0.106
21,25,1.0,2024,0.106
21,25,1.0,2025,0.106
21,25,1.0,2026,0.106
21,25,1.0,2027,0.106
21,25,1.0,2028,0.106
21,25,1.0,2029,0.106
21,25,1.0,2030,0.106
21,25,1.0,2031,0.106
21,25,1.0,2032,0.106
21,25,1.0,2033,0.106
21,25,1.0,2034,0.106
21,25,1.0,2035,0.106
21,25,1.0,2036,0.106
21,25,1.0,2037,0.106
21,25,1.0,2038,0.106
21,25,1.0,2039,0.106
21,25,1.0,2040,0.106
21,25,1.0,2041,0.106
21,25,1.0,2042,0.106
21,25,1.0,2043,0.106
21,25,1.0,2044,0.106
21,25,1.0,2045,0.106
